filename,original_text,processed_text
lorem_111.txt,"[""Pork pastrami pork loin leberkas landjaeger cow frankfurter, ribeye meatball picanha tri-tip boudin t-bone strip steak.  Fatback picanha spare ribs tongue chicken pork loin short loin swine bresaola boudin andouille porchetta beef short ribs.  Jowl drumstick buffalo leberkas.  Turducken ham pancetta jerky doner.  Filet mignon shank sirloin meatball tri-tip, hamburger beef.  Andouille ball tip bresaola, prosciutto shank sirloin boudin sausage rump.  Kevin sausage pork belly jerky turkey, beef ribs capicola ground round sirloin frankfurter ribeye."",""Biltong tongue andouille, filet mignon frankfurter prosciutto short loin leberkas corned beef beef ribs.  Sirloin cupim shoulder bacon filet mignon fatback.  Bresaola pork loin sausage pancetta ribeye corned beef.  Alcatra tenderloin pork picanha short loin porchetta kevin shoulder chicken salami pig."",""Drumstick short ribs flank, chicken shoulder beef sausage prosciutto landjaeger pork belly brisket chislic spare ribs alcatra.  Boudin jerky bresaola fatback.  Porchetta beef ribs leberkas bacon ground round, shoulder prosciutto.  Short loin pig picanha beef, ground round pork belly prosciutto pancetta bresaola."",""Brisket porchetta pancetta t-bone landjaeger doner.  Prosciutto kielbasa picanha ribeye flank strip steak ham hock hamburger buffalo.  Meatball ham hock landjaeger, pig corned beef tail pork porchetta hamburger sausage spare ribs 
",pork pastrami pork loin leberkas landjaeger cow frankfurter ribeye meatball picanha tritip boudin tbone strip steak fatback picanha spare ribs tongue chicken pork loin short loin swine bresaola boudin andouille porchetta beef short ribs jowl drumstick buffalo leberkas turducken ham pancetta jerky doner filet mignon shank sirloin meatball tritip hamburger beef andouille ball tip bresaola prosciutto shank sirloin boudin sausage rump kevin sausage pork belly jerky turkey beef ribs capicola ground round sirloin frankfurter ribeyebiltong tongue andouille filet mignon frankfurter prosciutto short loin leberkas corned beef beef ribs sirloin cupim shoulder bacon filet mignon fatback bresaola pork loin sausage pancetta ribeye corned beef alcatra tenderloin pork picanha short loin porchetta kevin shoulder chicken salami pigdrumstick short ribs flank chicken shoulder beef sausage prosciutto landjaeger pork belly brisket chislic spare ribs alcatra boudin jerky bresaola fatback porchetta beef ribs leberkas bacon ground round shoulder prosciutto short loin pig picanha beef ground round pork belly prosciutto pancetta bresaolabrisket porchetta pancetta tbone landjaeger doner prosciutto kielbasa picanha ribeye flank strip steak ham hock hamburger buffalo meatball ham hock landjaeger pig corned beef tail pork porchetta hamburger sausage spare ribs
lorem_113.txt,"[""Buffalo strip steak tongue tail sirloin ham jerky flank sausage picanha ball tip shank ground round.  Rump salami t-bone, burgdoggen sausage tail pork chop pig short loin.  Porchetta landjaeger shank, hamburger bacon strip steak pork loin pork chop frankfurter meatball short loin shoulder.  Kevin short loin chuck meatloaf ham hock, venison porchetta pork loin tongue pork chop spare ribs landjaeger pig.  Pastrami spare ribs capicola frankfurter.  Meatball spare ribs drumstick chuck porchetta tenderloin shankle brisket prosciutto ham hock fatback pastrami pork belly meatloaf.  T-bone leberkas shoulder meatloaf ribeye pork."",""Venison beef shoulder pig boudin sausage hamburger pork brisket frankfurter tail ball tip.  Landjaeger andouille alcatra ham hock drumstick doner prosciutto shank burgdoggen rump picanha.  Cow biltong ham hock, kevin bacon bresaola andouille capicola strip steak ball tip.  Meatloaf chuck strip steak kevin burgdoggen beef bacon jerky corned beef turkey t-bone jowl venison.  Pork chop pig landjaeger sausage flank pancetta, pastrami t-bone jerky sirloin andouille cow."",""Tenderloin cow biltong, beef salami alcatra pork chop picanha venison.  Short ribs tri-tip shankle, kevin andouille biltong bresaola boudin strip steak shoulder cow cupim.  Meatloaf ham cow strip steak.  Turkey beef ribeye, leberkas fatback 
",buffalo strip steak tongue tail sirloin ham jerky flank sausage picanha ball tip shank ground round rump salami tbone burgdoggen sausage tail pork chop pig short loin porchetta landjaeger shank hamburger bacon strip steak pork loin pork chop frankfurter meatball short loin shoulder kevin short loin chuck meatloaf ham hock venison porchetta pork loin tongue pork chop spare ribs landjaeger pig pastrami spare ribs capicola frankfurter meatball spare ribs drumstick chuck porchetta tenderloin shankle brisket prosciutto ham hock fatback pastrami pork belly meatloaf tbone leberkas shoulder meatloaf ribeye porkvenison beef shoulder pig boudin sausage hamburger pork brisket frankfurter tail ball tip landjaeger andouille alcatra ham hock drumstick doner prosciutto shank burgdoggen rump picanha cow biltong ham hock kevin bacon bresaola andouille capicola strip steak ball tip meatloaf chuck strip steak kevin burgdoggen beef bacon jerky corned beef turkey tbone jowl venison pork chop pig landjaeger sausage flank pancetta pastrami tbone jerky sirloin andouille cowtenderloin cow biltong beef salami alcatra pork chop picanha venison short ribs tritip shankle kevin andouille biltong bresaola boudin strip steak shoulder cow cupim meatloaf ham cow strip steak turkey beef ribeye leberkas fatback
lorem_116.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_115.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_107.txt,"[""Shank ham hock chuck kielbasa prosciutto ground round jerky pork chop meatloaf tail burgdoggen pastrami meatball tenderloin strip steak.  Sausage burgdoggen turkey bacon pork belly filet mignon chicken boudin pork loin capicola biltong.  Bacon meatball short loin t-bone porchetta, venison beef picanha shank sirloin ground round drumstick.  Swine pastrami strip steak pork, salami bacon pig ball tip ham hock.  Jowl filet mignon cupim brisket frankfurter sirloin kielbasa boudin.  Andouille doner short ribs spare ribs burgdoggen prosciutto leberkas shoulder picanha rump ham hock tongue."",""Filet mignon sirloin flank biltong short ribs, landjaeger spare ribs prosciutto pancetta venison.  Beef ribs cow rump hamburger turkey frankfurter short loin.  Flank beef ribs turducken capicola, fatback pork loin landjaeger tri-tip corned beef.  Ground round spare ribs chislic, fatback shoulder corned beef ham drumstick meatloaf pork chop pork belly picanha cow.  Swine biltong ball tip bacon meatball ham hock.  Spare ribs shank chislic leberkas, sausage pork chop picanha rump strip steak.  Spare ribs porchetta alcatra sausage, meatball kevin ribeye ground round cow brisket chicken prosciutto ham hock bresaola capicola."",""Short ribs doner beef ribs kielbasa burgdoggen capicola pastrami fatback tongue tail turkey ground round pork chop spare 
",shank ham hock chuck kielbasa prosciutto ground round jerky pork chop meatloaf tail burgdoggen pastrami meatball tenderloin strip steak sausage burgdoggen turkey bacon pork belly filet mignon chicken boudin pork loin capicola biltong bacon meatball short loin tbone porchetta venison beef picanha shank sirloin ground round drumstick swine pastrami strip steak pork salami bacon pig ball tip ham hock jowl filet mignon cupim brisket frankfurter sirloin kielbasa boudin andouille doner short ribs spare ribs burgdoggen prosciutto leberkas shoulder picanha rump ham hock tonguefilet mignon sirloin flank biltong short ribs landjaeger spare ribs prosciutto pancetta venison beef ribs cow rump hamburger turkey frankfurter short loin flank beef ribs turducken capicola fatback pork loin landjaeger tritip corned beef ground round spare ribs chislic fatback shoulder corned beef ham drumstick meatloaf pork chop pork belly picanha cow swine biltong ball tip bacon meatball ham hock spare ribs shank chislic leberkas sausage pork chop picanha rump strip steak spare ribs porchetta alcatra sausage meatball kevin ribeye ground round cow brisket chicken prosciutto ham hock bresaola capicolashort ribs doner beef ribs kielbasa burgdoggen capicola pastrami fatback tongue tail turkey ground round pork chop spare
lorem_114.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_109.txt,"[""Meatball meatloaf porchetta cupim, salami tail chislic pancetta jowl boudin pork bresaola beef jerky.  Pastrami tri-tip ham hock, picanha andouille pig leberkas tail chislic kevin pork loin brisket.  Meatball ham hock landjaeger chuck.  T-bone frankfurter shank ribeye pig ham hock biltong pork belly corned beef cow short loin pork chop."",""Pancetta tri-tip tongue buffalo, andouille landjaeger pork loin pig shank frankfurter pork chop beef jerky.  Pastrami short ribs pancetta bacon tenderloin ribeye ham andouille rump.  Short ribs jowl capicola hamburger.  Ground round t-bone turducken ribeye tenderloin corned beef.  Picanha shank cow brisket biltong."",""Ham sausage leberkas filet mignon, capicola pork hamburger rump shankle pancetta chislic.  Chicken buffalo pork, alcatra boudin pork chop strip steak flank jerky doner shoulder kevin.  Bacon leberkas filet mignon shank pork belly fatback porchetta, pork beef ribs capicola biltong cupim chicken swine.  Shoulder pork belly salami short ribs.  Short ribs chuck cow beef, sirloin strip steak tenderloin fatback corned beef.  Meatball leberkas salami meatloaf doner, jowl porchetta."",""Sausage pastrami chislic pig, biltong ball tip venison sirloin bacon spare ribs brisket tenderloin burgdoggen.  Pork chop flank brisket alcatra boudin, landjaeger salami chislic short loin hamburger filet mignon 
",meatball meatloaf porchetta cupim salami tail chislic pancetta jowl boudin pork bresaola beef jerky pastrami tritip ham hock picanha andouille pig leberkas tail chislic kevin pork loin brisket meatball ham hock landjaeger chuck tbone frankfurter shank ribeye pig ham hock biltong pork belly corned beef cow short loin pork choppancetta tritip tongue buffalo andouille landjaeger pork loin pig shank frankfurter pork chop beef jerky pastrami short ribs pancetta bacon tenderloin ribeye ham andouille rump short ribs jowl capicola hamburger ground round tbone turducken ribeye tenderloin corned beef picanha shank cow brisket biltongham sausage leberkas filet mignon capicola pork hamburger rump shankle pancetta chislic chicken buffalo pork alcatra boudin pork chop strip steak flank jerky doner shoulder kevin bacon leberkas filet mignon shank pork belly fatback porchetta pork beef ribs capicola biltong cupim chicken swine shoulder pork belly salami short ribs short ribs chuck cow beef sirloin strip steak tenderloin fatback corned beef meatball leberkas salami meatloaf doner jowl porchettasausage pastrami chislic pig biltong ball tip venison sirloin bacon spare ribs brisket tenderloin burgdoggen pork chop flank brisket alcatra boudin landjaeger salami chislic short loin hamburger filet mignon
lorem_112.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_110.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_108.txt,"[""Alcatra corned beef short loin ball tip prosciutto, tongue sausage hamburger pork beef ribs salami shankle ham hock.  Shankle buffalo sausage biltong cow brisket kevin short loin bacon sirloin picanha pork chop doner.  Pancetta pork chop pastrami shank chuck tail burgdoggen sirloin ground round leberkas kielbasa chislic.  Strip steak bresaola pig venison pork belly ground round cupim.  Pig short ribs boudin shankle prosciutto biltong, beef ribs tri-tip chicken filet mignon tongue.  Pancetta buffalo pork loin bacon.  Picanha brisket shoulder boudin rump pork loin pork chop jerky spare ribs ham hock capicola tongue kielbasa ground round."",""Turkey jowl fatback boudin, landjaeger biltong andouille cow chuck beef swine sausage corned beef picanha beef ribs.  Chislic pig frankfurter swine spare ribs beef.  Pork chop strip steak porchetta, swine boudin sirloin cow.  Capicola rump jerky, burgdoggen leberkas tail shoulder ribeye swine sausage chislic ball tip andouille turkey.  Short ribs flank sirloin sausage chicken leberkas prosciutto tongue.  Frankfurter short ribs filet mignon turducken."",""Short loin tri-tip pig pork loin ribeye.  Turkey prosciutto burgdoggen bacon corned beef kielbasa porchetta meatloaf tri-tip swine.  Tri-tip t-bone andouille kielbasa ground round doner fatback hamburger burgdoggen porchetta short loin. 
",alcatra corned beef short loin ball tip prosciutto tongue sausage hamburger pork beef ribs salami shankle ham hock shankle buffalo sausage biltong cow brisket kevin short loin bacon sirloin picanha pork chop doner pancetta pork chop pastrami shank chuck tail burgdoggen sirloin ground round leberkas kielbasa chislic strip steak bresaola pig venison pork belly ground round cupim pig short ribs boudin shankle prosciutto biltong beef ribs tritip chicken filet mignon tongue pancetta buffalo pork loin bacon picanha brisket shoulder boudin rump pork loin pork chop jerky spare ribs ham hock capicola tongue kielbasa ground roundturkey jowl fatback boudin landjaeger biltong andouille cow chuck beef swine sausage corned beef picanha beef ribs chislic pig frankfurter swine spare ribs beef pork chop strip steak porchetta swine boudin sirloin cow capicola rump jerky burgdoggen leberkas tail shoulder ribeye swine sausage chislic ball tip andouille turkey short ribs flank sirloin sausage chicken leberkas prosciutto tongue frankfurter short ribs filet mignon turduckenshort loin tritip pig pork loin ribeye turkey prosciutto burgdoggen bacon corned beef kielbasa porchetta meatloaf tritip swine tritip tbone andouille kielbasa ground round doner fatback hamburger burgdoggen porchetta short loin
